# Cores,Memory (GB),Average watts @ active idle,Average watts @ 10% of target load,Average watts @ 20% of target load,Average watts @ 30% of target load,Average watts @ 40% of target load,Average watts @ 50% of target load,Average watts @ 60% of target load,Average watts @ 70% of target load,Average watts @ 80% of target load,Average watts @ 90% of target load,Average watts @ 100% of target load,speed @ active idle,speed @ 10% of target load,speed @ 20% of target load,speed @ 30% of target load,speed @ 40% of target load,speed @ 50% of target load,speed @ 60% of target load,speed @ 70% of target load,speed @ 80% of target load,speed @ 90% of target load,speed @ 100% of target load
36,64.0,44.4,83.3,101.0,118.0,135.0,146.0,161.0,190.0,218.0,255.0,301.0,1.1855081001427663,1.1855081001427663,1.192925588255738,1.1884155954833076,1.1893199690339875,1.1599481411043362,1.1607981397421558,1.1753177593306223,1.1836856030634417,1.188431428791267,1.1794331098783508
24,196.0,131.0,177.0,195.0,216.0,241.0,267.0,296.0,332.0,375.0,407.0,432.0,0.6120452520326343,0.6120452520326343,0.6174905515253502,0.6168677100577424,0.6170831891644774,0.6170057235351967,0.6148277818200167,0.6155273893094158,0.6147765832719289,0.6154481004606173,0.6136720302475296
32,512.0,96.6,150.0,197.0,220.0,240.0,260.0,280.0,301.0,322.0,345.0,377.0,0.3698949072182931,0.3698949072182931,0.36988271973782433,0.3708215619832659,0.3711636239350884,0.37098934296438546,0.37043846884719867,0.37137864591192965,0.3711148740132134,0.3704208647087438,0.3712501550464164
64,128.0,63.2,114.0,136.0,155.0,168.0,178.0,186.0,198.0,213.0,228.0,254.0,1.356468607416944,1.356468607416944,1.3611282874494903,1.3563582430104772,1.3608489910220818,1.361296880929308,1.3592967799679387,1.3576563064064329,1.3589675487247208,1.359671432145311,1.3544759543603058
64,128.0,74.6,114.0,130.0,150.0,167.0,178.0,186.0,198.0,214.0,228.0,255.0,1.302632443693052,1.302632443693052,1.2976518266748291,1.3018531220253013,1.299733854588238,1.3020901008121935,1.2988062519081176,1.2967943503704218,1.2995891282576717,1.2979395866303407,1.2939488638590784
64,128.0,63.8,99.6,113.0,128.0,150.0,163.0,173.0,182.0,193.0,203.0,224.0,1.3452581566324526,1.3452581566324526,1.3474376843896114,1.3521197081363503,1.3530134567040577,1.35106345982906,1.3496212746402596,1.3470357877122496,1.3512132642764882,1.3488358592322744,1.3442303457795894
64,128.0,64.6,99.4,118.0,138.0,151.0,161.0,169.0,178.0,191.0,201.0,221.0,1.3174544511897786,1.3174544511897786,1.317893200486653,1.3194572604801407,1.3181471063297516,1.320245384217119,1.3153642982893905,1.3155717756354655,1.3196806976220676,1.3177464993328627,1.309435089041351
64,128.0,66.1,111.0,134.0,151.0,160.0,170.0,178.0,189.0,202.0,218.0,240.0,1.3525279887320532,1.3525279887320532,1.355552515135044,1.3521874163611765,1.3571724344140135,1.3565112635985843,1.3552579843570496,1.356672602625742,1.3550573987410017,1.3566697008446782,1.3503078360399985
64,128.0,76.8,123.0,138.0,148.0,159.0,170.0,180.0,190.0,204.0,219.0,243.0,1.308356497019868,1.308356497019868,1.3123478968733786,1.3067484266802434,1.3099561038313894,1.310938211632495,1.3100999838091454,1.3088106257563816,1.310083056752939,1.3104159555250015,1.3034591611181814
16,64.0,51.2,64.7,69.9,74.6,81.1,86.4,93.2,101.0,111.0,129.0,136.0,0.8430141177626305,0.8430141177626305,0.8386205310536515,0.8411209957964869,0.8463489171058881,0.8429653678407554,0.8474209075754505,0.8414132051496303,0.8437545072011061,0.8445382299034705,0.8410702146278672
16,64.0,50.3,65.6,71.2,75.7,80.6,86.2,91.9,101.0,110.0,119.0,134.0,0.9731093780261417,0.9731093780261417,0.96532157800662,0.9711492249174202,0.9644852121594532,0.9687157913171627,0.9611158816215339,0.9688872865780441,0.9598021727893417,0.9543474289267724,0.9619456459167803
16,64.0,53.3,66.7,72.1,77.2,82.2,88.0,94.6,101.0,111.0,122.0,135.0,0.8323196036513156,0.8323196036513156,0.835345145677679,0.8378852197320378,0.835165380340765,0.8371799708622472,0.8373377987343172,0.8257531632816251,0.8360611601552173,0.8233997221126981,0.8355492859755304
16,64.0,52.4,67.7,73.4,78.5,83.0,88.5,94.6,104.0,112.0,123.0,139.0,0.9747729691101238,0.9747729691101238,0.9644593137634568,0.9662518890157334,0.9674818089197033,0.9666073571960714,0.9645832198148893,0.964787069934634,0.9666043103259544,0.954889094725383,0.9631887689245914
64,192.0,52.5,87.6,100.0,112.0,123.0,133.0,142.0,152.0,171.0,185.0,212.0,1.2768300966502084,1.2768300966502084,1.2753850096803439,1.2745318860475325,1.2761119058368722,1.2767325968064582,1.2766821058159452,1.2745592456975645,1.2786277500193468,1.2549100424928692,1.2691955106708652
64,192.0,53.2,83.8,96.6,107.0,117.0,126.0,135.0,148.0,168.0,182.0,209.0,1.1101488905538741,1.1101488905538741,1.1040551503195066,1.1097571501102363,1.1081771303208965,1.1080300100209526,1.108637062619538,1.110548092720248,1.1074894082087323,1.106617422999005,1.1042640785561135
56,192.0,72.3,115.0,138.0,160.0,183.0,206.0,230.0,254.0,277.0,308.0,355.0,0.9308328832770951,0.9308328832770951,0.9344516274778119,0.9336860037047758,0.9354172509303347,0.9339547532740864,0.9342391278183568,0.933116361760523,0.927307888926138,0.9226943546529732,0.9304335089171196
64,128.0,54.0,99.6,112.0,123.0,132.0,143.0,154.0,165.0,178.0,203.0,240.0,1.2570187667920667,1.2570187667920667,1.2506081520655123,1.2557099668061742,1.2533706476384254,1.2560742370557398,1.251302161369982,1.2544979895817834,1.2484474133407428,1.2541910456292376,1.2496473723552268
56,192.0,67.7,114.0,136.0,157.0,178.0,201.0,225.0,250.0,273.0,305.0,352.0,0.9332797543558181,0.9332797543558181,0.9342294403338819,0.93066725854252,0.9346156897148908,0.9320535063209638,0.9341735029235253,0.9338261820515591,0.9274649199244851,0.9223068552739674,0.9323497558462039
28,96.0,45.6,70.3,79.8,88.8,97.4,106.0,117.0,129.0,144.0,163.0,183.0,0.9519247244759874,0.9519247244759874,0.9547522199447337,0.9543372206097985,0.9502297271923357,0.9498434778113265,0.952792223085762,0.9518877602495108,0.9523812862443161,0.9554568021489265,0.9495434782920961
56,192.0,57.7,119.0,139.0,159.0,177.0,197.0,217.0,242.0,273.0,314.0,357.0,0.9455141097494328,0.9455141097494328,0.9465172331418594,0.9481484805276748,0.9457391093888555,0.946858482594984,0.9483578551921376,0.9474627673408624,0.94641176456088,0.9523276404969538,0.9421972400649415
28,96.0,50.0,71.1,81.0,91.1,101.0,112.0,124.0,136.0,150.0,164.0,177.0,0.9971121520600661,0.9971121520600661,0.9995871480937171,0.9971546519919572,1.0023265187036894,1.0019833942535696,1.0005358965732831,0.9988430421433401,1.0013233953112628,1.0007067296328447,0.9848609216934947
64,128.0,53.0,98.2,109.0,120.0,130.0,140.0,150.0,160.0,172.0,196.0,228.0,1.247045345275152,1.247045345275152,1.2489323735010613,1.245343837585267,1.245961675136807,1.246832064366949,1.2431941014470318,1.2442314881774064,1.2379027036768562,1.2460389753601504,1.2420159783350542
64,128.0,52.5,98.5,109.0,120.0,130.0,140.0,150.0,161.0,172.0,196.0,228.0,1.2621862585108106,1.2621862585108106,1.2541729901026173,1.258722982810945,1.2587940764470125,1.259706106235423,1.256112830743891,1.258734589935201,1.2520274857284337,1.2583979833317787,1.2544979895817834
64,128.0,1178.0,1247.0,1322.0,1415.0,1536.0,1628.0,1714.0,1792.0,1863.0,1934.0,2003.0,0.7002479403051245,0.7002479403051245,0.7003098933308405,0.6991280462664973,0.6975250540437345,0.6971726327335137,0.6963926339835147,0.6994888343787862,0.698025248554639,0.6981056520716202,0.6876542104874318
64,128.0,993.0,1060.0,1134.0,1202.0,1274.0,1361.0,1461.0,1552.0,1625.0,1687.0,1749.0,0.7436577144880135,0.7436577144880135,0.7432169339443943,0.7444925569001218,0.7436343551504485,0.7454269304027249,0.7448006293230816,0.7453108591601656,0.7477628641592324,0.745323111124658,0.7407956878246056
32,128.0,553.0,589.0,628.0,670.0,713.0,761.0,802.0,840.0,874.0,906.0,938.0,0.5830612531047485,0.5830612531047485,0.5824610196916633,0.5850203905900976,0.5821060593230113,0.5820515203479137,0.5809721158277328,0.581312349657485,0.581876020629164,0.5808688607848728,0.5775220432317084
36,48.0,360.0,458.0,499.0,533.0,568.0,608.0,650.0,691.0,733.0,814.0,902.0,0.7767650051813321,0.7767650051813321,0.7838134313857504,0.7841533266743784,0.7837128846718833,0.783460806950855,0.7827747872169148,0.7849201706835541,0.7829389796621187,0.782991453536359,0.7814165602268992
12,16.0,63.1,92.8,103.0,112.0,123.0,132.0,145.0,163.0,176.0,189.0,200.0,0.9369125610339989,0.9369125610339989,0.9230675832215158,0.9290841360795814,0.9298164005310778,0.931698756889474,0.9288241364962484,0.932483282417933,0.9319446393079308,0.930182363486264,0.9216684604637052
8,16.0,60.7,81.8,92.1,98.4,104.0,110.0,116.0,122.0,127.0,132.0,138.0,0.7420875607542915,0.7420875607542915,0.735571321197008,0.7417083946952642,0.7404666258519498,0.7421850605980415,0.7383148584669699,0.7421757748986366,0.7402777199046844,0.7385956219059162,0.73456869780378
12,24.0,82.9,122.0,133.0,144.0,155.0,168.0,182.0,200.0,219.0,237.0,259.0,1.0299558494258108,1.0299558494258108,1.016945036943188,1.014081430421201,1.0085546337227123,1.0141868746966636,1.0150329566740932,1.013021828944681,1.0140471249206224,1.0169751294875553,1.0101904644345159
12,24.0,84.3,119.0,131.0,143.0,156.0,170.0,185.0,202.0,218.0,233.0,255.0,0.9800900960057336,0.9800900960057336,0.9861675862661429,0.9916709107800248,0.9895692474814164,0.9917619106341915,0.9903582739947254,0.9915811490191123,0.9903600795473875,0.9887411006604298,0.9850333380838524
12,16.0,79.0,118.0,131.0,143.0,157.0,171.0,187.0,203.0,220.0,236.0,257.0,0.9834687364245663,0.9834687364245663,0.9873870113952645,0.9849109216133666,0.9834169396325743,0.9851749836901893,0.9878379481726078,0.9859706520579338,0.9859382246545438,0.9851722753611962,0.985696607854251
12,24.0,80.1,117.0,130.0,141.0,153.0,166.0,181.0,196.0,216.0,232.0,250.0,1.0214191964397104,1.0214191964397104,1.0278541861272024,1.0180247574350847,1.0155583724987454,1.0192373666029075,1.0202185039194571,1.0152952776822775,1.0201476359774724,1.0151623546148725,1.0097907150751413
12,24.0,80.4,115.0,128.0,140.0,153.0,167.0,181.0,197.0,213.0,230.0,246.0,0.9863950859015592,0.9863950859015592,0.9909234119779424,0.9865106412719294,0.9878684168737795,0.9894934142696108,0.9855175873078104,0.9900350800682213,0.989527268382024,0.990851189871461,0.983996589745312
12,16.0,74.5,113.0,127.0,139.0,153.0,167.0,182.0,197.0,215.0,231.0,249.0,0.9905618500573701,0.9905618500573701,0.9771799965026989,0.984638734549565,0.9800288200622658,0.9840074230612844,0.9869238871374527,0.9806934730149716,0.9883056427355955,0.9883369577895776,0.982576612854255
32,128.0,498.0,540.0,583.0,628.0,673.0,718.0,762.0,801.0,840.0,878.0,913.0,0.5727140821867924,0.5727140821867924,0.5715471309319111,0.5685500263599748,0.5696169387126753,0.5713137406809349,0.5729131443677818,0.5710487500341719,0.5699132468315714,0.5712779907382266,0.5675100280266427
12,24.0,80.1,121.0,135.0,146.0,157.0,170.0,185.0,204.0,224.0,242.0,258.0,0.9401584933321717,0.9401584933321717,0.95366222169153,0.9463659833842475,0.9368624569476273,0.9463053168148031,0.9413989080109898,0.9406815877319729,0.9452758809645441,0.9469377417272251,0.937751330523147
64,256.0,137.0,185.0,213.0,242.0,271.0,301.0,333.0,365.0,417.0,478.0,491.0,0.961375881204867,0.961375881204867,0.9577836213367075,0.9606832260648941,0.9608000227527194,0.960659866727329,0.9604064686959164,0.9593070563952993,0.9610247294238616,0.9631291856867442,0.9589185804553584
76,256.0,142.0,191.0,225.0,261.0,300.0,341.0,386.0,434.0,482.0,556.0,591.0,1.0718046395031402,1.0718046395031402,1.069837928369214,1.0702279277442137,1.068915161990867,1.0696206430031427,1.0700793565537376,1.071089507996126,1.0700903833217807,1.0698704283171308,1.0644629012687745
80,256.0,110.0,204.0,207.0,229.0,259.0,282.0,306.0,331.0,366.0,415.0,468.0,1.0361037562400395,1.0361037562400395,1.037520212303406,1.032392442743227,1.0328280323229428,1.034416467277368,1.035561187665098,1.0334944747073047,1.0356176111857867,1.0354934794402717,1.0322944915113117
64,512.0,106.0,207.0,244.0,293.0,351.0,428.0,509.0,573.0,636.0,730.0,838.0,0.9767392159590796,0.9767392159590796,0.9733683619861021,0.9769789030749648,0.9753005854520829,0.9757967174694977,0.9750932290135523,0.977522987024462,0.9754516594287265,0.9757612834985052,0.9764812476224916
64,512.0,105.0,209.0,248.0,298.0,360.0,440.0,530.0,606.0,684.0,780.0,976.0,0.9918577854805455,0.9918577854805455,0.9924316126859484,0.9920168998088873,0.9926677451200302,0.9913195050931763,0.9914786194215183,0.9919738567231048,0.9915150125923624,0.9924998851459816,0.9904298190189587
24,512.0,93.5,176.0,191.0,207.0,221.0,236.0,293.0,325.0,353.0,373.0,391.0,0.5123231921251894,0.5123231921251894,0.5104469615793447,0.5115149697362102,0.510235284286993,0.5110043784492042,0.5087546123177652,0.510785553611916,0.5100268142263436,0.5097374506549807,0.5091839537349796
72,512.0,133.0,191.0,216.0,238.0,259.0,282.0,309.0,342.0,390.0,498.0,653.0,0.6622764636569943,0.6622764636569943,0.6619898141163697,0.661419440030433,0.6626869379991814,0.6613082902085582,0.6607564410929337,0.6585710517380258,0.6626077193761346,0.6641256023602908,0.660514641480434
80,256.0,119.0,183.0,215.0,242.0,267.0,290.0,325.0,365.0,423.0,541.0,609.0,1.1017766718280662,1.1017766718280662,1.1067180180758898,1.1039555225029765,1.102157869133838,1.1038607309882196,1.1044249661951058,1.1037620704320443,1.1041586471774556,1.1028330705980782,1.1016751094908266
80,256.0,119.0,183.0,215.0,242.0,267.0,290.0,325.0,365.0,423.0,541.0,609.0,1.1017766718280662,1.1017766718280662,1.1067180180758898,1.1039555225029765,1.102157869133838,1.1038607309882196,1.1044249661951058,1.1037620704320443,1.1041586471774556,1.1028330705980782,1.1016751094908266
56,96.0,58.4,126.0,143.0,163.0,185.0,210.0,242.0,281.0,325.0,372.0,430.0,1.3901625221701577,1.3901625221701577,1.3905915214826572,1.3900633973290122,1.3874288703010205,1.3870717771232866,1.3897343353563563,1.3901597364603364,1.3933519858088257,1.3901798554757132,1.387220464385005
80,256.0,123.0,187.0,219.0,246.0,272.0,305.0,346.0,398.0,534.0,592.0,630.0,1.1566176256083802,1.1566176256083802,1.1613382430432702,1.157052312411765,1.1579257485120245,1.1600504326070737,1.158189810588847,1.1589094522927152,1.1610640247327237,1.1580408524942292,1.1565214799291268
44,64.0,46.6,87.7,104.0,119.0,134.0,135.0,149.0,169.0,191.0,217.0,247.0,1.1013874849517646,1.1013874849517646,1.1011274853684314,1.1015857346340558,1.1019432340611388,1.074591277894506,1.0825949317347736,1.098939310303702,1.0919048126483908,1.0875060349755086,1.0989012389361426
36,64.0,49.6,88.0,104.0,120.0,137.0,148.0,169.0,190.0,217.0,245.0,272.0,1.2094218118194193,1.2094218118194193,1.21736992408203,1.212819306374704,1.2144543037545092,1.2203830442533001,1.212829306358678,1.216546264687714,1.2128136813837183,1.2150397194830074,1.209883061080236
56,192.0,40.3,114.0,135.0,156.0,178.0,203.0,238.0,274.0,331.0,398.0,454.0,1.0376552120870592,1.0376552120870592,1.040051458246912,1.0378670867475157,1.0386873979329114,1.0371508378953533,1.0373295876088946,1.0389170850648222,1.0390928660331211,1.0402566662513857,1.0233358600347933
56,96.0,37.7,110.0,131.0,152.0,173.0,197.0,229.0,264.0,309.0,356.0,414.0,1.4415181273693132,1.4415181273693132,1.436306760720882,1.4345477010398946,1.433716921121276,1.4331599532638546,1.430574582407087,1.4291283347247972,1.4349600441290868,1.4322564547117724,1.4267103385998001
56,96.0,38.4,115.0,138.0,159.0,181.0,207.0,239.0,279.0,318.0,361.0,401.0,1.3880443380646916,1.3880443380646916,1.383888407224853,1.385497154646726,1.3822370036213394,1.383771407412353,1.3834577829149577,1.3963057087538555,1.385631216931882,1.383585074377631,1.3659874359123751
56,192.0,39.5,116.0,138.0,160.0,182.0,208.0,240.0,278.0,334.0,383.0,426.0,1.062067672964433,1.062067672964433,1.062954546543158,1.0611420494478077,1.0633998583295154,1.062392047444601,1.0640764197452799,1.060128658214693,1.0634397020156632,1.0612107993376312,1.0596583018256138
8,16.0,187.0,208.0,224.0,239.0,250.0,260.0,269.0,277.0,304.0,315.0,322.0,0.54508912645766,0.54508912645766,0.5562853585149378,0.560033685841322,0.557207544537072,0.5624473486399301,0.5577857727770886,0.5583351766585364,0.5583673864283466,0.5572079959252375,0.5551673603066059
8,16.0,155.0,172.0,185.0,197.0,206.0,214.0,221.0,231.0,247.0,255.0,260.0,0.4702254964317107,0.4702254964317107,0.4737842407285813,0.47414715681365033,0.4697745596543676,0.4745934894317053,0.47275507571122155,0.46984013990641366,0.47123299481712616,0.47243910399536543,0.4664262525202571
8,16.0,156.0,178.0,195.0,209.0,222.0,233.0,243.0,252.0,272.0,281.0,287.0,0.5646053451815941,0.5646053451815941,0.554587236236294,0.5555757763187581,0.5587716045305596,0.5554371098743138,0.5581378555461854,0.5594703534107671,0.5603925394329015,0.5619078495045141,0.5550991104159808
64,96.0,268.0,337.0,392.0,446.0,515.0,600.0,697.0,767.0,837.0,1026.0,1116.0,1.290399352501957,1.290399352501957,1.2886487871255388,1.290949635711,1.2903827332104087,1.2897456603677249,1.2912931010696642,1.288422448202548,1.2915737824380351,1.2892039945691145,1.2853670310211394
48,64.0,255.0,376.0,418.0,452.0,487.0,523.0,561.0,603.0,644.0,682.0,724.0,0.8863284233485145,0.8863284233485145,0.8800351131214715,0.884425145148647,0.8857251430653121,0.8823065547938319,0.8822060080799649,0.8867044941744069,0.8870886174427518,0.886036600899513,0.8808623383582869
64,128.0,94.9,145.0,159.0,171.0,183.0,196.0,212.0,233.0,258.0,279.0,296.0,0.8908723223166077,0.8908723223166077,0.8932915371896517,0.8904376355132229,0.8922657575835331,0.8900435736447336,0.8933220058908236,0.8914126339507217,0.890782947459837,0.8931798186186882,0.8865376417632277
32,128.0,103.0,166.0,179.0,190.0,201.0,213.0,225.0,238.0,250.0,265.0,278.0,0.8310764806435046,0.8310764806435046,0.8370194008070715,0.8345813969016382,0.8340197571767041,0.832624290663034,0.8323033536773573,0.8315300290238052,0.831517515092967,0.8317447608225402,0.829178280560499
64,128.0,103.0,171.0,188.0,203.0,217.0,232.0,249.0,268.0,282.0,295.0,307.0,0.8590995607346156,0.8590995607346156,0.8594692476421674,0.8591428939985045,0.8612587760243265,0.8576939379872216,0.8594712788889122,0.8600937109271368,0.8600349498605911,0.8605060862583408,0.8556870662033699
28,192.0,51.9,107.0,117.0,127.0,137.0,146.0,157.0,172.0,200.0,227.0,245.0,0.6348574036505314,0.6348574036505314,0.6371075974128642,0.638400753235231,0.6373859851246236,0.6371306894811207,0.6351430610874828,0.6376636397548513,0.6378798988067778,0.6371871367590812,0.6276706388520206
36,192.0,52.4,113.0,128.0,142.0,156.0,173.0,194.0,228.0,279.0,318.0,343.0,0.8331547362415305,0.8331547362415305,0.831783934866904,0.8314879531983776,0.829549563447636,0.8300347412415343,0.8288183146195119,0.8315410143378333,0.8295872866014679,0.8303117646071092,0.8210113628449679
44,192.0,53.1,117.0,134.0,150.0,167.0,183.0,206.0,243.0,295.0,334.0,364.0,0.8525068403216371,0.8525068403216371,0.8485559770879462,0.8520567866950525,0.8524135796015284,0.8523266775668817,0.8524595034409758,0.8516732469370301,0.8547609943178978,0.8535687407937825,0.8429221817686597
56,192.0,54.6,125.0,149.0,171.0,194.0,221.0,254.0,284.0,320.0,378.0,450.0,1.0989357388808538,1.0989357388808538,1.0944919960022534,1.0948169954814198,1.0927529362892148,1.0974019913387885,1.0948576204163154,1.0938866398295206,1.092881842332634,1.0930086650460589,1.0766101496591265
48,192.0,53.4,121.0,140.0,157.0,174.0,194.0,218.0,258.0,312.0,354.0,387.0,0.8989404343869102,0.8989404343869102,0.9004912912765567,0.8961792929784935,0.8989993405425092,0.8986073099207648,0.8974928325401239,0.8997262366990373,0.8980421155140272,0.8983075881788671,0.8909291972254617
48,128.0,213.0,279.0,307.0,337.0,370.0,404.0,439.0,471.0,505.0,531.0,567.0,0.5895986176281779,0.5895986176281779,0.5856815614055265,0.5897684298560423,0.5904291944221223,0.5886845565930228,0.5877940580201073,0.5880424504791842,0.5884450726018121,0.5882328073169817,0.5840655014953723
36,128.0,52.5,91.3,107.0,122.0,139.0,156.0,175.0,196.0,217.0,240.0,264.0,0.9144653727424364,0.9144653727424364,0.9095459320967624,0.911996332581594,0.9138889766073269,0.9123232438224023,0.9144194904630247,0.9131515828310672,0.9149500043187226,0.9146345636477671,0.9065535471863801
56,192.0,67.2,126.0,148.0,170.0,192.0,216.0,248.0,286.0,328.0,375.0,419.0,1.0220214871411653,1.0220214871411653,1.019829615653788,1.0185983676269468,1.0208561765086548,1.020182115088884,1.0184764928222594,1.018688546053858,1.0180132123146979,1.0186900341467113,1.0028233929074148
8,32.0,226.0,235.0,244.0,253.0,261.0,267.0,274.0,280.0,285.0,290.0,294.0,0.304942948808217,0.304942948808217,0.3070879453707144,0.30559701026003916,0.31060098661582725,0.30796544396446335,0.30935075424440955,0.30838504150631546,0.30835087303428704,0.3079085690556092,0.3065821649312619
8,32.0,225.0,235.0,243.0,251.0,259.0,267.0,273.0,280.0,286.0,291.0,296.0,0.2786789283980932,0.2786789283980932,0.27880080320278056,0.280145488547831,0.2826520470309008,0.28100429967152785,0.2814251739970482,0.28272168977643647,0.28164505645717164,0.282480068139842,0.2801024261168415
8,16.0,219.0,234.0,248.0,260.0,273.0,286.0,298.0,309.0,318.0,327.0,334.0,0.4021218555724198,0.4021218555724198,0.4048274762364791,0.39551894948735855,0.40053342061799474,0.4006918578640883,0.3990831104422153,0.3991898959853699,0.39867482984651265,0.4005329692298292,0.3990522354916945
8,16.0,223.0,231.0,239.0,247.0,254.0,262.0,270.0,279.0,286.0,293.0,300.0,0.37925814221307314,0.37925814221307314,0.3748868992182869,0.3748598159283563,0.37205940374954033,0.37025890663495925,0.37241148651863715,0.37747528792736107,0.3723681532547483,0.373446068193983,0.37289790240578935
24,96.0,68.1,93.1,99.1,105.0,110.0,114.0,128.0,136.0,141.0,147.0,152.0,1.3003351036246955,1.3003351036246955,1.3031118179248224,1.3028308287917931,1.2996729171858943,1.2983891692431877,1.301751559688062,1.3007930046765923,1.3001858069889536,1.3002552079194005,1.2912026182601235
8,96.0,67.0,84.4,87.6,90.2,93.1,96.2,102.0,104.0,107.0,109.0,111.0,0.7206640013370003,0.7206640013370003,0.7186743951504794,0.7168086950153906,0.7158895558633734,0.7177402247725508,0.7190471289281481,0.7175683812979418,0.7178890643777753,0.7178019746735924,0.7151186977237259
64,192.0,55.8,86.6,97.8,108.0,118.0,127.0,136.0,150.0,162.0,181.0,202.0,1.097190116678332,1.097190116678332,1.105482826602987,1.1018178771191744,1.1025708893052784,1.1045409084696176,1.1032861783375507,1.102111371546789,1.100990869515939,1.101456121746531,1.0977994907017687
64,192.0,50.6,80.0,90.7,101.0,110.0,119.0,128.0,142.0,150.0,174.0,201.0,1.1268387745214874,1.1268387745214874,1.132216935545476,1.1308124735105078,1.1309328974246633,1.1314613117564147,1.131880328942054,1.132440787227555,1.122364663387983,1.1296111361500183,1.1258063208189217
8,96.0,62.1,78.4,82.0,84.5,86.7,89.0,93.2,97.0,99.4,102.0,104.0,0.6965754461905458,0.6965754461905458,0.6909783457852792,0.695580135285599,0.691292173407349,0.6958295723858592,0.6955435728441929,0.6934824377544446,0.6939414269742403,0.695085865244367,0.6892629579093048
24,96.0,68.8,94.9,103.0,110.0,116.0,122.0,136.0,147.0,155.0,161.0,169.0,1.4472876806232118,1.4472876806232118,1.4446003411798558,1.4407226911440534,1.442835187758634,1.4438264361700912,1.4461461199526404,1.446607503141814,1.4449070594383189,1.4435438671784828,1.4349864503367689
32,96.0,69.1,96.9,106.0,115.0,122.0,130.0,139.0,154.0,163.0,170.0,176.0,1.5226898812146368,1.5226898812146368,1.5242185394791437,1.5318386165531672,1.5253415287509058,1.5268057674757924,1.525675233573264,1.5250816120756032,1.5257202111797556,1.5286118360100163,1.519482832782721
32,96.0,71.2,97.4,106.0,112.0,118.0,124.0,142.0,152.0,159.0,166.0,172.0,1.5508534075092448,1.5508534075092448,1.5553035789489713,1.551152871315048,1.5508917110192895,1.5537575099980807,1.5507466219660904,1.5491481551399868,1.551522848400706,1.5479106146062227,1.5424440459858177
48,96.0,71.7,103.0,113.0,124.0,132.0,141.0,165.0,179.0,188.0,199.0,210.0,1.6889600016602397,1.6889600016602397,1.6771327289475808,1.6779903664620472,1.6799426202778727,1.6803989737132017,1.6779226582372209,1.678835107171785,1.6752436694749269,1.6765429150779827,1.6722414867861284
16,96.0,68.5,91.2,96.3,100.0,103.0,107.0,117.0,122.0,126.0,130.0,133.0,1.0968976171470826,1.0968976171470826,1.0933218103775557,1.1045952298111357,1.0992412696412204,1.0944064961392732,1.0983601148033306,1.0968453850879307,1.0964040241880988,1.1002315701375298,1.0912816261470895
48,96.0,72.2,104.0,115.0,127.0,137.0,147.0,158.0,180.0,191.0,201.0,211.0,1.6330627995726352,1.6330627995726352,1.6280442659485095,1.629989748941852,1.6301161376281945,1.6264436435136156,1.629736971569167,1.6264444173218993,1.627661714478241,1.6250395253934398,1.6186626143165765
16,96.0,68.2,91.2,95.8,99.7,104.0,108.0,117.0,123.0,127.0,131.0,135.0,1.1125073421314382,1.1125073421314382,1.1100064711392539,1.11179721826946,1.1071887256548822,1.1104452204361284,1.1081425991262353,1.1129816092285358,1.1074093190513663,1.1102307207798785,1.1035129815455118
64,96.0,74.7,106.0,120.0,132.0,142.0,152.0,163.0,191.0,208.0,222.0,236.0,1.5713252091173768,1.5713252091173768,1.5718193560527456,1.5710696413451237,1.5739189265516778,1.5755132705875423,1.5708480507911466,1.5731853035390468,1.5717916572334987,1.5710597928760577,1.5575422766600076
64,96.0,71.8,103.0,115.0,126.0,135.0,144.0,155.0,185.0,199.0,211.0,224.0,1.560806305520089,1.560806305520089,1.5712432206124056,1.5715423678602745,1.5694206383059448,1.5683027139611307,1.5672841360480163,1.566778170949769,1.5685592050273591,1.5711484290976487,1.556026597270805
16,128.0,115.0,136.0,149.0,166.0,186.0,215.0,250.0,286.0,310.0,330.0,347.0,0.5407544459042798,0.5407544459042798,0.5408824144492015,0.5423807974646077,0.5413658511744615,0.5468790610891681,0.5450078765878684,0.5442209135633157,0.5439221752027785,0.5442387111538415,0.5433138168027142
16,128.0,102.0,125.0,138.0,153.0,174.0,201.0,234.0,277.0,300.0,316.0,331.0,0.5458569377271902,0.5458569377271902,0.5459280313632577,0.5459083959780582,0.5458742033245209,0.5490606200930717,0.5454263134172949,0.5479903271654316,0.5480100592766667,0.5458321113780873,0.5433463167506308
16,64.0,43.5,54.7,60.2,64.9,69.8,74.1,79.6,87.1,98.1,106.0,112.0,1.9060792891285048,1.9060792891285048,1.9115331866382637,1.9131784965015428,1.912916465671465,1.9056466335718647,1.911413343080321,1.90716658649318,1.9062971403418834,1.896947480846181,1.9021488266773379
8,64.0,42.8,47.8,50.6,52.8,55.2,57.6,60.1,63.6,68.2,71.8,78.2,1.2737623337093638,1.2737623337093638,1.2705285888916593,1.2681371343907943,1.2809793533935996,1.2722267111703032,1.270424318225427,1.2693551086293842,1.2718549930160068,1.270088936818454,1.2656617216911445
64,512.0,145.0,175.0,214.0,231.0,264.0,295.0,332.0,371.0,416.0,485.0,564.0,0.8533582418104693,0.8533582418104693,0.8514427761301331,0.8196216031673901,0.8507597694121977,0.8474097357183541,0.8444180478044037,0.8480542212926651,0.8489189520497324,0.850705320714733,0.8466033307606727
